mission_id,lat,lon,start,goal,cheb_dist,opt_reachable,opt_energy,opt_steps,mars_rover_ppo_best_success,mars_rover_ppo_best_fail_mode,mars_rover_ppo_best_steps,mars_rover_ppo_best_energy_used,mars_rover_ppo_best_energy_left,mars_rover_ppo_best_hazard_hits,mars_rover_ppo_best_efficiency_pct,mars_rover_ppo_best_extra_steps,mars_rover_ppo_old_success,mars_rover_ppo_old_fail_mode,mars_rover_ppo_old_steps,mars_rover_ppo_old_energy_used,mars_rover_ppo_old_energy_left,mars_rover_ppo_old_hazard_hits,mars_rover_ppo_old_efficiency_pct,mars_rover_ppo_old_extra_steps
522,12.135,93.235,"[12, 19]","[2, 4]",15,True,19.14,15,True,,15,21.38,78.62,0,89.5,0,True,,15,21.38,78.62,0,89.5,0
523,17.892,-103.74,"[8, 0]","[7, 15]",15,True,55.41,15,True,,17,62.31,37.69,12,88.9,2,True,,17,73.3,26.7,9,75.6,2
524,-7.919,160.843,"[2, 9]","[18, 2]",16,True,45.07,20,True,,16,50.46,49.54,0,89.3,-4,True,,16,60.4,39.6,0,74.6,-4
525,-10.662,-21.016,"[6, 2]","[11, 18]",16,True,39.9,22,True,,50,83.04,16.96,1,48.0,28,True,,16,43.77,56.23,1,91.2,-6
526,11.898,-40.127,"[2, 10]","[17, 6]",15,True,34.49,15,True,,15,34.9,65.1,2,98.8,0,True,,15,43.01,56.99,2,80.2,0
527,42.52,27.005,"[17, 4]","[0, 3]",17,True,20.41,17,True,,17,22.07,77.93,0,92.5,0,True,,17,25.8,74.2,0,79.1,0
528,22.812,-11.289,"[5, 13]","[19, 14]",14,True,20.07,15,True,,15,22.49,77.51,0,89.3,0,True,,14,26.63,73.37,0,75.4,-1
529,-3.355,80.568,"[16, 10]","[1, 14]",15,True,27.31,15,True,,15,28.14,71.86,0,97.1,0,True,,15,32.46,67.54,0,84.2,0
530,-33.004,85.983,"[15, 8]","[1, 12]",14,True,41.31,14,True,,14,41.31,58.69,0,100.0,0,True,,14,53.91,46.09,0,76.6,0
531,59.012,24.637,"[0, 19]","[14, 17]",14,True,14.83,14,True,,15,15.41,84.59,0,96.2,1,True,,14,18.14,81.86,0,81.7,0
532,-29.454,57.261,"[9, 0]","[5, 19]",19,True,62.11,19,True,,19,63.94,36.06,5,97.1,0,True,,21,83.12,16.88,6,74.7,2
533,-28.679,59.326,"[6, 16]","[1, 0]",16,True,30.07,16,True,,17,38.04,61.96,3,79.0,1,True,,16,37.77,62.23,2,79.6,0
534,-6.963,-10.066,"[18, 15]","[3, 0]",15,True,30.97,18,True,,19,33.21,66.79,0,93.2,1,True,,17,41.01,58.99,0,75.5,-1
535,53.135,-163.207,"[15, 15]","[0, 2]",15,True,46.36,16,True,,25,61.6,38.4,3,75.3,9,True,,15,48.67,51.33,3,95.2,-1
536,-38.476,90.758,"[5, 5]","[8, 19]",14,True,37.97,14,True,,14,41.28,58.72,0,92.0,0,True,,14,49.77,50.23,0,76.3,0
537,24.557,-161.76,"[0, 10]","[18, 14]",18,True,39.56,21,True,,18,46.53,53.47,0,85.0,-3,True,,18,52.5,47.5,0,75.3,-3
538,47.077,-91.195,"[19, 0]","[1, 11]",18,True,36.38,21,True,,18,43.53,56.47,0,83.6,-3,True,,18,45.43,54.57,1,80.1,-3
539,26.595,-79.208,"[1, 16]","[18, 1]",17,True,67.81,17,True,,21,73.84,26.16,0,91.8,4,True,,17,69.64,30.36,2,97.4,0
540,-40.809,-42.846,"[8, 17]","[13, 2]",15,True,55.21,15,True,,18,63.6,36.4,0,86.8,3,True,,15,65.4,34.6,6,84.4,0
541,45.053,-97.297,"[2, 2]","[10, 18]",16,True,36.46,16,True,,16,40.87,59.13,0,89.2,0,True,,16,40.36,59.64,0,90.3,0
542,-7.419,68.519,"[3, 8]","[18, 15]",15,True,20.31,15,True,,16,21.31,78.69,0,95.3,1,True,,15,21.56,78.44,0,94.2,0
543,56.269,165.552,"[11, 0]","[0, 19]",19,True,49.21,21,True,,23,50.7,49.3,0,97.1,2,True,,20,65.15,34.85,0,75.5,-1
544,43.662,4.932,"[16, 14]","[1, 2]",15,True,33.14,19,True,,16,36.46,63.54,0,90.9,-3,True,,15,39.77,60.23,0,83.3,-4
545,43.919,-100.399,"[3, 19]","[14, 2]",17,True,32.63,17,True,,17,34.63,65.37,0,94.2,0,True,,17,36.28,63.72,0,89.9,0
546,-10.569,126.594,"[18, 4]","[0, 5]",18,True,44.24,18,True,,19,47.04,52.96,0,94.0,1,True,,18,54.33,45.67,0,81.4,0
547,37.02,-81.598,"[12, 0]","[4, 18]",18,True,25.31,18,True,,18,26.14,73.86,0,96.8,0,True,,18,30.04,69.96,0,84.3,0
548,17.018,29.885,"[13, 0]","[14, 16]",16,True,41.04,16,True,,16,43.04,56.96,0,95.4,0,True,,16,44.6,55.4,0,92.0,0
549,-35.269,-57.949,"[18, 18]","[3, 6]",15,True,57.08,15,True,,26,51.73,48.27,0,100.0,11,True,,15,64.64,35.36,3,88.3,0
550,19.279,176.125,"[6, 2]","[16, 16]",14,True,24.31,20,True,,69,74.9,25.1,0,32.5,49,True,,14,45.43,54.57,4,53.5,-6
551,-29.391,77.627,"[1, 3]","[17, 16]",16,True,33.97,19,True,,20,42.46,57.54,0,80.0,1,True,,16,44.84,55.16,0,75.8,-3
552,-15.899,-64.555,"[0, 18]","[16, 17]",16,True,32.73,16,True,,18,31.49,68.51,0,100.0,2,True,,16,44.18,55.82,0,74.1,0
553,6.954,-8.824,"[3, 17]","[17, 16]",14,True,30.41,14,True,,14,32.07,67.93,0,94.8,0,True,,14,41.18,58.82,0,73.8,0
554,-5.25,-79.402,"[9, 19]","[1, 2]",17,True,29.31,19,True,,17,33.87,66.13,0,86.5,-2,True,,17,37.11,62.89,0,79.0,-2
555,-4.982,-2.103,"[3, 3]","[12, 17]",14,True,27.63,14,True,,19,32.63,67.37,0,84.7,5,True,,14,29.87,70.13,0,92.5,0
556,-22.634,46.92,"[16, 7]","[0, 7]",16,True,46.04,16,True,,19,49.8,50.2,1,92.5,3,True,,16,55.15,44.85,1,83.5,0
557,-9.793,-133.449,"[9, 1]","[12, 19]",18,True,40.31,19,True,,18,43.97,56.03,0,91.7,-1,True,,20,49.01,50.99,0,82.3,1
558,-58.23,34.862,"[19, 0]","[5, 11]",14,True,39.63,17,True,,18,46.46,53.54,0,85.3,1,True,,15,41.36,58.64,0,95.8,-2
559,49.184,64.04,"[16, 7]","[1, 10]",15,True,45.49,15,True,,15,50.87,49.13,1,89.4,0,True,,15,58.15,41.85,3,78.2,0
560,-17.411,80.246,"[2, 11]","[19, 3]",17,True,34.97,23,True,,19,52.77,47.23,0,66.3,-4,True,,17,56.74,43.26,1,61.6,-6
561,-11.13,59.038,"[15, 10]","[1, 19]",14,True,27.38,15,True,,14,27.63,72.37,0,99.1,-1,True,,14,27.63,72.37,0,99.1,-1
562,-9.076,103.706,"[2, 2]","[0, 19]",17,True,39.24,17,True,,17,41.04,58.96,0,95.6,0,True,,17,47.01,52.99,0,83.5,0
563,18.989,157.122,"[14, 0]","[12, 17]",17,True,50.73,17,True,,17,51.87,48.13,0,97.8,0,True,,19,81.3,18.7,7,62.4,2
564,14.396,88.089,"[2, 5]","[15, 19]",14,True,37.21,17,True,,16,40.77,59.23,0,91.3,-1,True,,15,42.01,57.99,0,88.6,-2
565,-11.914,-121.562,"[11, 4]","[7, 19]",15,True,47.14,15,True,,15,51.21,48.79,3,92.1,0,True,,15,62.4,37.6,2,75.6,0
566,59.472,-46.463,"[6, 4]","[16, 18]",14,True,40.28,15,True,,19,46.63,53.37,0,86.4,4,True,,14,45.84,54.16,0,87.9,-1
567,-49.773,-63.088,"[16, 18]","[11, 0]",18,True,59.21,18,False,energy_exhausted,48,100.0,0.0,3,,,False,energy_exhausted,49,100.0,0.0,0,,
568,12.223,161.091,"[1, 14]","[16, 17]",15,True,45.9,15,True,,15,48.38,51.62,0,94.9,0,True,,15,60.15,39.85,2,76.3,0
569,-18.081,55.253,"[19, 11]","[5, 13]",14,True,39.66,14,True,,14,42.56,57.44,1,93.2,0,True,,14,55.15,44.85,0,71.9,0
570,17.275,74.429,"[0, 18]","[17, 11]",17,True,31.21,17,True,,18,31.97,68.03,0,97.6,1,True,,18,41.36,58.64,2,75.5,1
571,-51.858,-82.503,"[5, 5]","[19, 11]",14,True,34.38,14,True,,15,35.38,64.62,0,97.2,1,True,,14,39.11,60.89,1,87.9,0
572,-16.23,147.285,"[14, 4]","[16, 19]",15,True,22.73,15,True,,15,23.73,76.27,0,95.8,0,True,,15,28.63,71.37,0,79.4,0
573,7.346,-170.23,"[15, 15]","[0, 14]",15,True,25.66,15,True,,15,31.73,68.27,0,80.9,0,True,,15,37.36,62.64,0,68.7,0
574,56.258,167.609,"[18, 2]","[1, 5]",17,True,42.21,17,True,,18,50.53,49.47,3,83.5,1,True,,17,51.08,48.92,3,82.6,0
575,48.835,6.708,"[0, 17]","[14, 9]",14,True,36.46,15,True,,19,46.8,53.2,0,77.9,4,True,,14,49.67,50.33,1,73.4,-1
576,37.388,-160.615,"[10, 1]","[18, 19]",18,True,21.31,18,True,,18,22.31,77.69,0,95.5,0,True,,18,25.21,74.79,0,84.5,0
577,-59.34,78.534,"[14, 4]","[16, 19]",15,True,15.83,15,True,,15,15.83,84.17,0,100.0,0,True,,15,19.14,80.86,0,82.7,0
578,-14.215,-170.178,"[1, 19]","[19, 19]",18,True,22.24,18,True,,18,22.24,77.76,0,100.0,0,True,,18,28.04,71.96,0,79.3,0
579,-14.17,-62.715,"[19, 19]","[6, 4]",15,True,54.5,15,True,,22,48.97,51.03,0,100.0,7,True,,15,55.74,44.26,1,97.8,0
580,-15.703,-25.426,"[6, 17]","[17, 2]",15,True,44.63,19,False,energy_exhausted,73,100.0,0.0,0,,,True,,16,53.91,46.09,2,82.8,-3
581,10.083,-33.611,"[1, 13]","[15, 4]",14,True,28.14,15,True,,14,30.8,69.2,1,91.4,-1,True,,15,30.46,69.54,0,92.4,0
582,-23.57,10.739,"[16, 4]","[9, 19]",15,True,33.31,16,True,,15,34.56,65.44,0,96.4,-1,True,,16,41.53,58.47,0,80.2,0
583,-46.131,164.12,"[2, 3]","[19, 6]",17,True,42.07,17,True,,17,48.63,51.37,0,86.5,0,True,,17,54.91,45.09,0,76.6,0
584,-2.419,26.561,"[18, 13]","[0, 5]",18,True,45.9,20,True,,20,49.38,50.62,0,92.9,0,True,,18,66.47,33.53,0,69.1,-2
585,-2.534,-59.243,"[1, 4]","[15, 0]",14,True,43.14,14,True,,14,37.97,62.03,0,100.0,0,True,,14,55.15,44.85,0,78.2,0
586,-19.265,-87.798,"[4, 5]","[19, 19]",15,True,56.6,18,True,,39,99.37,0.63,1,57.0,21,True,,15,58.57,41.43,1,96.6,-3
587,-21.945,-14.816,"[4, 15]","[8, 1]",14,True,39.8,14,True,,14,46.28,53.72,0,86.0,0,True,,14,56.57,43.43,0,70.4,0
588,42.239,80.63,"[0, 19]","[16, 11]",16,True,21.31,16,True,,18,26.14,73.86,0,81.5,2,True,,16,23.38,76.62,0,91.1,0
589,37.046,87.939,"[16, 7]","[2, 0]",14,True,23.73,14,True,,14,23.73,76.27,0,100.0,0,True,,14,24.97,75.03,0,95.0,0
590,-46.142,170.302,"[12, 2]","[8, 17]",15,True,25.97,15,True,,15,26.56,73.44,0,97.8,0,True,,15,31.04,68.96,0,83.7,0
591,24.576,69.319,"[17, 0]","[10, 19]",19,True,37.97,21,True,,22,41.04,58.96,0,92.5,1,True,,22,61.67,38.33,1,61.6,1
592,12.781,-35.162,"[10, 16]","[17, 1]",15,True,37.07,17,True,,15,42.04,57.96,0,88.2,-2,True,,15,48.84,51.16,0,75.9,-2
593,22.906,77.613,"[18, 5]","[3, 3]",15,True,32.83,15,False,energy_exhausted,63,100.0,0.0,1,,,True,,15,38.7,61.3,0,84.8,0
594,-34.338,-108.669,"[17, 3]","[15, 19]",16,True,29.24,16,True,,18,37.63,62.37,0,77.7,2,True,,16,38.94,61.06,0,75.1,0
595,-23.64,-100.057,"[19, 11]","[2, 5]",17,True,47.21,18,True,,17,51.28,48.72,0,92.1,-1,True,,18,53.43,46.57,0,88.4,0
596,24.43,115.223,"[0, 9]","[14, 19]",14,True,41.11,14,True,,17,43.21,56.79,0,95.1,3,True,,14,45.43,54.57,0,90.5,0
597,45.492,-109.096,"[18, 10]","[4, 0]",14,True,59.94,16,True,,17,47.7,52.3,0,100.0,1,True,,14,70.71,29.29,10,84.8,-2
598,7.492,-160.348,"[2, 16]","[15, 2]",14,True,54.77,18,True,,18,55.6,44.4,1,98.5,0,True,,14,63.23,36.77,5,86.6,-4
599,17.542,174.202,"[2, 17]","[18, 9]",16,True,33.97,16,True,,28,62.18,37.82,4,54.6,12,True,,16,40.77,59.23,1,83.3,0
600,3.759,-17.119,"[0, 1]","[16, 15]",16,True,24.21,16,True,,16,24.21,75.79,0,100.0,0,True,,16,27.46,72.54,0,88.2,0
601,-44.831,-37.955,"[16, 17]","[0, 19]",16,True,35.66,16,True,,16,34.31,65.69,0,100.0,0,True,,16,45.84,54.16,0,77.8,0
602,-4.97,-62.273,"[3, 12]","[19, 9]",16,True,26.07,16,True,,16,26.07,73.93,0,100.0,0,True,,16,34.94,65.06,0,74.6,0
603,-44.143,144.69,"[12, 17]","[4, 1]",16,True,46.7,16,True,,18,51.28,48.72,1,91.1,2,True,,16,52.5,47.5,1,89.0,0
604,-22.311,13.258,"[0, 6]","[14, 9]",14,True,34.38,15,True,,16,41.21,58.79,3,83.4,1,True,,14,37.94,62.06,2,90.6,-1
605,-28.282,-133.17,"[2, 9]","[17, 7]",15,True,21.49,15,True,,17,37.46,62.54,1,57.4,2,True,,15,33.46,66.54,0,64.2,0
606,25.01,-129.147,"[17, 10]","[1, 16]",16,True,23.31,18,True,,18,26.97,73.03,0,86.4,0,True,,16,31.7,68.3,0,73.5,-2
607,5.804,-127.478,"[1, 1]","[19, 19]",18,True,58.11,25,True,,23,59.18,40.82,0,98.2,-2,True,,20,67.64,32.36,0,85.9,-5
608,-8.904,-53.813,"[12, 18]","[4, 1]",17,True,40.14,18,True,,26,61.04,38.96,1,65.8,8,True,,17,48.25,51.75,3,83.2,-1
609,-45.713,104.275,"[18, 5]","[4, 0]",14,True,41.38,14,True,,14,46.11,53.89,3,89.7,0,True,,14,46.94,53.06,1,88.2,0
610,-34.069,85.795,"[0, 19]","[14, 11]",14,True,32.63,15,True,,18,26.31,73.69,0,100.0,3,True,,15,35.11,64.89,0,92.9,0
611,10.699,-103.87,"[13, 19]","[10, 3]",16,True,51.31,16,True,,20,52.97,47.03,0,96.9,4,True,,16,66.64,33.36,2,77.0,0
612,11.925,154.419,"[1, 4]","[8, 18]",14,True,25.38,14,True,,15,27.97,72.03,0,90.8,1,True,,14,27.04,72.96,0,93.9,0
613,45.607,114.819,"[14, 0]","[11, 18]",18,True,21.07,18,True,,18,21.07,78.93,0,100.0,0,True,,18,26.21,73.79,0,80.4,0
614,54.334,-178.747,"[14, 12]","[0, 11]",14,True,28.73,14,True,,14,29.97,70.03,0,95.9,0,True,,14,34.11,65.89,0,84.2,0
615,12.382,16.264,"[0, 9]","[18, 3]",18,True,39.56,18,True,,18,41.21,58.79,0,96.0,0,True,,18,50.25,49.75,0,78.7,0
616,-37.281,-97.124,"[17, 18]","[1, 5]",16,True,51.25,16,True,,19,57.6,42.4,0,89.0,3,True,,16,55.33,44.67,1,92.6,0
617,-45.562,-21.601,"[1, 5]","[19, 17]",18,True,46.53,18,True,,20,53.18,46.82,2,87.5,2,True,,18,48.84,51.16,1,95.3,0
618,-55.604,48.197,"[0, 0]","[18, 19]",19,True,66.08,22,True,,28,71.53,28.47,2,92.4,6,True,,19,70.3,29.7,0,94.0,-3
619,48.327,-169.901,"[0, 2]","[12, 19]",17,True,50.97,22,True,,20,45.7,54.3,0,100.0,-2,True,,17,64.23,35.77,3,79.4,-5
620,14.158,-21.822,"[18, 16]","[0, 16]",18,True,42.0,18,True,,18,44.38,55.62,0,94.6,0,True,,18,54.91,45.09,0,76.5,0
621,13.944,139.664,"[13, 15]","[2, 1]",14,True,34.63,16,True,,21,44.46,55.54,1,77.9,5,True,,16,42.18,57.82,2,82.1,0
622,-21.283,142.762,"[3, 14]","[18, 16]",15,True,22.83,15,True,,15,24.49,75.51,0,93.2,0,True,,16,31.04,68.96,0,73.5,1
623,-21.614,87.08,"[19, 0]","[7, 16]",16,True,47.53,17,True,,21,56.7,43.3,2,83.8,4,True,,17,52.5,47.5,2,90.5,0
624,1.065,72.707,"[1, 0]","[14, 18]",18,True,37.31,24,True,,25,54.97,45.03,2,67.9,1,True,,18,46.01,53.99,2,81.1,-6
625,-20.741,73.72,"[4, 15]","[19, 15]",15,True,45.0,15,True,,16,51.38,48.62,1,87.6,1,True,,15,61.4,38.6,2,73.3,0
626,-42.913,18.373,"[10, 19]","[5, 3]",16,True,62.38,16,True,,24,87.01,12.99,10,71.7,8,True,,16,78.95,21.05,11,79.0,0
627,52.242,-35.434,"[5, 5]","[11, 19]",14,True,39.21,14,True,,15,41.56,58.44,3,94.4,1,True,,14,49.25,50.75,2,79.6,0
628,49.378,170.246,"[15, 0]","[13, 16]",16,True,25.9,16,True,,16,35.56,64.44,0,72.8,0,True,,16,42.6,57.4,0,60.8,0
629,-0.326,62.359,"[19, 3]","[0, 10]",19,True,41.73,19,False,energy_exhausted,36,100.0,0.0,4,,,True,,19,57.98,42.02,4,72.0,0
630,6.306,51.227,"[0, 8]","[15, 10]",15,True,18.66,15,True,,15,19.49,80.51,0,95.7,0,True,,15,22.38,77.62,0,83.3,0
631,-38.286,-13.314,"[8, 3]","[11, 17]",14,True,18.31,14,True,,15,21.9,78.1,0,83.6,1,True,,14,20.8,79.2,0,88.1,0
632,-53.186,-36.28,"[0, 10]","[17, 12]",17,True,50.83,17,True,,17,55.87,44.13,5,91.0,0,True,,17,68.88,31.12,4,73.8,0
633,-25.46,112.265,"[18, 8]","[0, 18]",18,True,23.97,18,True,,26,31.56,68.44,0,76.0,8,True,,18,26.04,73.96,0,92.0,0
634,-45.547,-169.925,"[16, 14]","[2, 7]",14,True,47.04,14,True,,15,49.28,50.72,1,95.4,1,True,,14,57.57,42.43,2,81.7,0
635,57.33,68.91,"[15, 1]","[13, 19]",18,True,43.21,18,True,,18,45.87,54.13,0,94.2,0,True,,18,51.43,48.57,0,84.0,0
636,22.086,-26.062,"[17, 12]","[3, 14]",14,True,20.66,14,True,,17,27.8,72.2,0,74.3,3,True,,14,25.21,74.79,0,81.9,0
637,-30.814,135.359,"[5, 18]","[19, 0]",18,True,61.08,18,False,energy_exhausted,35,100.0,0.0,0,,,True,,18,61.91,38.09,1,98.7,0
638,-44.047,31.963,"[11, 19]","[12, 4]",15,True,15.41,15,True,,15,17.07,82.93,0,90.3,0,True,,15,20.38,79.62,0,75.6,0
639,34.833,-127.229,"[2, 10]","[18, 5]",16,True,38.31,16,True,,17,41.38,58.62,0,92.6,1,True,,16,46.84,53.16,0,81.8,0
640,-34.2,73.147,"[3, 11]","[18, 9]",15,True,48.46,15,True,,17,52.38,47.62,3,92.5,2,True,,16,58.25,41.75,3,83.2,1
641,-28.649,105.144,"[14, 16]","[0, 14]",14,True,26.97,16,True,,15,30.21,69.79,0,89.3,-1,True,,14,31.28,68.72,0,86.2,-2
642,13.545,-165.989,"[10, 19]","[7, 3]",16,True,17.24,16,True,,16,21.14,78.86,0,81.6,0,True,,16,22.8,77.2,0,75.6,0
643,14.257,118.396,"[18, 19]","[3, 2]",17,True,63.81,17,True,,26,80.77,19.23,7,79.0,9,True,,17,63.81,36.19,5,100.0,0
644,-10.688,134.415,"[14, 17]","[10, 1]",16,True,38.49,16,True,,17,42.87,57.13,0,89.8,1,True,,16,50.08,49.92,0,76.8,0
645,51.572,-25.86,"[15, 5]","[1, 11]",14,True,25.9,15,True,,16,28.56,71.44,0,90.7,1,True,,14,30.28,69.72,0,85.5,-1
646,-51.6,-118.568,"[14, 18]","[0, 8]",14,True,19.73,15,True,,14,22.38,77.62,0,88.1,-1,True,,14,23.21,76.79,0,85.0,-1
647,-25.564,145.557,"[5, 17]","[0, 1]",16,True,18.07,16,True,,16,21.38,78.62,0,84.5,0,True,,16,21.38,78.62,0,84.5,0
648,40.522,64.031,"[8, 2]","[6, 18]",16,True,43.87,17,True,,16,47.56,52.44,1,92.2,-1,True,,19,63.98,36.02,1,68.6,2
649,-42.971,-86.602,"[5, 1]","[6, 17]",16,True,23.14,19,True,,16,24.49,75.51,0,94.5,-3,True,,16,28.87,71.13,0,80.2,-3
650,-53.34,-57.921,"[3, 4]","[13, 19]",15,True,23.31,17,True,,17,27.38,72.62,0,85.1,0,True,,15,26.21,73.79,0,88.9,-2
651,7.119,143.183,"[16, 15]","[0, 14]",16,True,20.49,16,True,,16,26.56,73.44,0,77.1,0,True,,16,27.21,72.79,0,75.3,0
652,5.459,113.523,"[2, 11]","[16, 6]",14,True,26.56,14,True,,14,30.38,69.62,0,87.4,0,True,,14,33.53,66.47,0,79.2,0
653,-59.869,131.795,"[15, 8]","[0, 9]",15,True,48.24,15,True,,15,48.9,51.1,3,98.7,0,True,,15,65.05,34.95,3,74.2,0
654,-49.98,121.36,"[8, 18]","[15, 4]",14,True,27.38,15,True,,15,28.56,71.44,0,95.9,0,True,,14,29.04,70.96,0,94.3,-1
655,25.828,172.079,"[15, 18]","[0, 11]",15,True,39.24,19,True,,18,28.14,71.86,0,100.0,-1,True,,15,51.08,48.92,1,76.8,-4
656,9.256,-70.334,"[8, 18]","[7, 3]",15,True,34.97,15,True,,15,42.56,57.44,0,82.2,0,True,,15,51.5,48.5,1,67.9,0
657,-44.7,-31.34,"[17, 2]","[5, 19]",17,True,53.77,18,True,,18,55.01,44.99,2,97.7,0,True,,18,56.91,43.09,2,94.5,0
658,-9.083,12.1,"[15, 19]","[1, 9]",14,True,22.38,14,True,,16,22.14,77.86,0,100.0,2,True,,14,23.21,76.79,0,96.4,0
659,-58.941,-92.69,"[15, 2]","[10, 16]",14,True,25.49,14,True,,14,26.73,73.27,0,95.4,0,True,,14,26.31,73.69,0,96.9,0
660,52.749,-117.725,"[2, 5]","[17, 19]",15,True,45.8,21,True,,21,53.7,46.3,0,85.3,0,True,,15,50.08,49.92,1,91.4,-6
661,-54.648,129.229,"[18, 18]","[3, 14]",15,True,24.49,15,True,,15,29.21,70.79,0,83.8,0,True,,15,30.7,69.3,0,79.8,0
662,-44.776,157.574,"[18, 18]","[0, 7]",18,True,43.63,18,True,,19,46.28,53.72,2,94.3,1,True,,18,51.91,48.09,3,84.0,0
663,-9.675,71.465,"[4, 12]","[19, 8]",15,True,39.73,15,True,,15,44.8,55.2,1,88.7,0,True,,15,47.01,52.99,0,84.5,0
664,17.969,145.018,"[16, 5]","[1, 8]",15,True,49.9,15,True,,15,53.28,46.72,2,93.6,0,True,,15,67.88,32.12,5,73.5,0
665,6.458,-164.091,"[2, 16]","[17, 1]",15,True,32.8,21,True,,18,35.11,64.89,0,93.4,-3,True,,17,37.36,62.64,0,87.8,-4
666,1.539,7.402,"[17, 4]","[3, 7]",14,True,36.83,15,True,,16,39.38,60.62,0,93.5,1,True,,14,45.84,54.16,0,80.3,-1
667,55.761,68.403,"[3, 1]","[19, 17]",16,True,68.15,18,True,,23,78.01,21.99,5,87.4,5,True,,16,69.3,30.7,4,98.4,-2
668,15.061,25.8,"[3, 13]","[19, 17]",16,True,26.49,16,True,,16,27.31,72.69,0,97.0,0,True,,16,35.36,64.64,0,74.9,0
669,-46.324,152.853,"[16, 18]","[2, 10]",14,True,40.7,14,True,,19,51.73,48.27,3,78.7,5,True,,14,45.43,54.57,2,89.6,0
670,14.969,-103.387,"[6, 0]","[3, 19]",19,True,30.31,19,True,,20,34.14,65.86,0,88.8,1,True,,19,37.11,62.89,0,81.7,0
671,-28.902,33.519,"[18, 17]","[0, 2]",18,True,61.43,21,True,,25,61.53,38.47,0,99.8,4,True,,18,65.64,34.36,1,93.6,-3
672,51.047,7.218,"[17, 1]","[0, 19]",18,True,58.38,26,True,,22,71.33,28.67,2,81.9,-4,True,,21,81.95,18.05,4,71.2,-5
673,59.352,-48.763,"[0, 18]","[7, 3]",15,True,34.14,16,True,,17,35.31,64.69,0,96.7,1,True,,15,48.25,51.75,0,70.8,-1
674,-41.438,-153.68,"[1, 13]","[15, 4]",14,True,50.36,14,True,,14,50.36,49.64,0,100.0,0,True,,14,55.33,44.67,0,91.0,0
675,32.022,-90.18,"[12, 18]","[19, 3]",15,True,41.07,18,True,,16,45.87,54.13,0,89.5,-2,True,,15,49.01,50.99,0,83.8,-3
676,27.745,-54.25,"[17, 13]","[0, 5]",17,True,46.04,17,True,,41,73.63,26.37,1,62.5,24,True,,17,54.74,45.26,1,84.1,0
677,-59.711,-55.981,"[19, 14]","[2, 7]",17,True,52.04,17,True,,17,52.04,47.96,0,100.0,0,True,,17,56.74,43.26,0,91.7,0
